periodo,zona_origen,zona_destino,car_opeak,car_peak,tm_opeak,tm_peak
1,a114,a81,63.563,114.413,95.3446,171.62
1,a114,a82,64.2542,115.658,96.3813,173.486
1,a114,a83,46.445,83.6011,69.6675,125.402
1,a114,a84,39.903,71.8253,59.8545,107.738
1,a114,a85,49.9634,89.9342,74.9452,134.901
1,a114,a86,52.6392,94.7505,78.9588,142.126
1,a114,a87,53.6045,96.4881,80.4068,144.732
1,a114,a88,54.6001,98.2802,81.9002,147.42
1,a114,a89,55.593,100.067,83.3895,150.101
1,a114,a9,48.1965,86.7536,72.2947,130.13
1,a114,a90,56.3774,101.479,84.5661,152.219
1,a114,a91,56.5893,101.861,84.884,152.791
1,a114,a92,48.2122,86.782,72.3184,130.173
1,a114,a93,50.4196,90.7553,75.6295,136.133
1,a114,a94,50.7023,91.2641,76.0535,136.896
1,a114,a95,51.5713,92.8283,77.357,139.243
1,a114,a96,53.013,95.4235,79.5196,143.135
1,a114,a97,54.8926,98.8067,82.3389,148.21
1,a114,a98,52.5242,94.5436,78.7863,141.815
1,a114,a99,53.5411,96.3739,80.3116,144.561
1,a115,a1,17.7119,17.2749,26.5679,25.9124
1,a115,a10,28.2441,27.5472,42.3661,41.3207
1,a115,a100,40.9998,39.9881,61.4996,59.9822
1,a115,a101,41.3054,40.2862,61.9581,60.4293
1,a115,a102,41.9365,40.9017,62.9048,61.3526
1,a115,a103,46.1053,44.9676,69.1579,67.4515
1,a115,a104,45.7389,44.6103,68.6083,66.9154
1,a115,a105,41.5205,40.496,62.2808,60.744
1,a115,a106,47.7266,46.549,71.5899,69.8235
1,a115,a107,44.7454,43.6413,67.1181,65.462
1,a115,a108,52.4364,51.1426,78.6546,76.7139
1,a115,a109,43.9587,42.8741,65.9381,64.3111
1,a115,a11,31.0232,30.2577,46.5349,45.3866
1,a115,a110,46.8259,45.6705,70.2388,68.5057
1,a115,a111,40.383,39.3866,60.5745,59.0799
1,a115,a112,45.937,44.8035,68.9055,67.2052
1,a115,a113,34.991,34.1277,52.4866,51.1915
1,a115,a114,138.937,135.508,208.405,203.263
1,a115,a115,2.31486,2.25774,3.47229,3.38662
1,a115,a116,17.8154,17.3759,26.7232,26.0638
1,a115,a117,86.3767,84.2454,129.565,126.368
1,a115,a118,38.6776,37.7232,58.0164,56.5849
1,a115,a119,55.834,54.4563,83.7509,81.6844
1,a115,a12,21.1763,20.6538,31.7645,30.9807
1,a115,a120,54.0547,52.7209,81.082,79.0813
1,a115,a121,21.7955,21.2577,32.6932,31.8865
1,a115,a122,66.2897,64.654,99.4346,96.981
1,a115,a123,64.6808,63.0848,97.0212,94.6272
1,a115,a124,67.4349,65.771,101.152,98.6564
1,a115,a125,72.5109,70.7217,108.766,106.083
1,a115,a126,24.3639,23.7628,36.5459,35.6441
1,a115,a127,46.1869,45.0473,69.2804,67.5709
1,a115,a13,21.2461,20.7219,31.8692,31.0828
1,a115,a14,23.5355,22.9548,35.3032,34.4321
1,a115,a15,29.4967,28.7689,44.2451,43.1534
1,a115,a16,35.224,34.3548,52.836,51.5323
1,a115,a17,37.136,36.2196,55.7039,54.3295
1,a115,a18,23.3699,22.7932,35.0548,34.1898
1,a115,a19,29.187,28.4668,43.7805,42.7002
1,a115,a2,15.5097,15.127,23.2646,22.6905
1,a115,a20,33.121,32.3038,49.6815,48.4557
1,a115,a21,37.409,36.4859,56.1134,54.7289
1,a115,a22,26.7275,26.068,40.0912,39.102
1,a115,a23,31.5002,30.723,47.2504,46.0845
1,a115,a24,34.5812,33.7279,51.8718,50.5918
1,a115,a25,37.7342,36.8032,56.6014,55.2047
1,a115,a26,39.2304,38.2624,58.8456,57.3936
1,a115,a27,58.8647,57.4122,88.297,86.1183
1,a115,a28,54.4312,53.0881,81.6468,79.6322
1,a115,a29,58.4787,57.0358,87.7181,85.5537
1,a115,a3,14.1265,13.7779,21.1897,20.6668
1,a115,a30,52.5709,51.2737,78.8563,76.9106
1,a115,a31,55.9311,54.551,83.8967,81.8266
1,a115,a32,47.5486,46.3753,71.3229,69.563
1,a115,a33,50.9268,49.6702,76.3903,74.5053
1,a115,a34,54.3977,53.0555,81.5966,79.5832
1,a115,a35,50.2134,48.9744,75.3202,73.4617
1,a115,a36,51.5139,50.2428,77.2708,75.3642
1,a115,a37,54.9099,53.555,82.3648,80.3325
1,a115,a38,48.8876,47.6813,73.3314,71.522
1,a115,a39,50.5232,49.2766,75.7848,73.9148
1,a115,a4,20.5172,20.0109,30.7758,30.0164
1,a115,a40,53.9337,52.6029,80.9006,78.9044
1,a115,a41,47.6601,46.4841,71.4902,69.7262
1,a115,a42,54.409,53.0665,81.6135,79.5997
1,a115,a43,57.5905,56.1695,86.3858,84.2542
1,a115,a44,56.2874,54.8985,84.4311,82.3478
1,a115,a45,62.7938,61.2444,94.1907,91.8666
1,a115,a46,65.4939,63.8778,98.2408,95.8167
1,a115,a47,70.7393,68.9939,106.109,103.491
1,a115,a48,57.4897,56.0711,86.2345,84.1067
1,a115,a49,60.126,58.6424,90.189,87.9636
1,a115,a5,20.9624,20.4452,31.4436,30.6677
1,a115,a50,62.3468,60.8084,93.5202,91.2126
1,a115,a51,63.008,61.4533,94.512,92.18
1,a115,a52,66.0052,64.3765,99.0077,96.5647
1,a115,a53,68.5152,66.8246,102.773,100.237
1,a115,a54,70.884,69.1349,106.326,103.702
1,a115,a55,61.4123,59.897,92.1184,89.8454
1,a115,a56,73.3659,71.5556,110.049,107.333
1,a115,a57,58.5206,57.0766,87.7809,85.6149
1,a115,a58,62.8754,61.3239,94.3131,91.9859
1,a115,a59,70.8454,69.0973,106.268,103.646
1,a115,a6,24.6759,24.0671,37.0139,36.1006
1,a115,a60,57.7983,56.3721,86.6974,84.5582
1,a115,a61,60.9838,59.479,91.4757,89.2186
1,a115,a62,64.097,62.5154,96.1455,93.7732
1,a115,a63,65.6965,64.0755,98.5448,96.1132
1,a115,a64,59.485,58.0172,89.2275,87.0259
1,a115,a65,60.5247,59.0313,90.787,88.5469
1,a115,a66,29.9186,29.1803,44.8778,43.7705
1,a115,a67,31.1268,30.3587,46.6901,45.5381
1,a115,a68,33.2366,32.4165,49.8549,48.6247
1,a115,a69,37.4082,36.4851,56.1123,54.7277
1,a115,a7,22.5465,21.9902,33.8197,32.9852
1,a115,a70,49.5684,48.3453,74.3526,72.518
1,a115,a71,51.0394,49.78,76.5591,74.6701
1,a115,a72,51.8312,50.5523,77.7468,75.8284
1,a115,a73,53.1966,51.8839,79.7948,77.8259
1,a115,a74,53.6411,52.3175,80.4616,78.4762
1,a115,a75,51.722,50.4458,77.583,75.6687
1,a115,a76,57.0541,55.6463,85.5811,83.4695
1,a115,a77,52.9215,51.6157,79.3823,77.4235
1,a115,a78,55.6303,54.2577,83.4455,81.3865
1,a115,a79,58.1135,56.6795,87.1702,85.0193
1,a115,a8,25.1064,24.4869,37.6596,36.7304
1,a115,a80,60.4993,59.0065,90.7489,88.5097
1,a115,a81,59.5207,58.052,89.281,87.0781
1,a115,a82,61.7058,60.1833,92.5588,90.2749
1,a115,a83,37.1127,36.1969,55.669,54.2954
1,a115,a84,71.2057,69.4487,106.809,104.173
1,a115,a85,43.406,42.335,65.109,63.5024
1,a115,a86,46.5174,45.3696,69.7761,68.0544
1,a115,a87,48.6304,47.4305,72.9457,71.1457
1,a115,a88,48.7063,47.5045,73.0594,71.2567
1,a115,a89,50.7527,49.5004,76.1291,74.2506
1,a115,a9,34.2781,33.4323,51.4172,50.1484
1,a115,a90,50.6048,49.3561,75.9072,74.0341
1,a115,a91,53.8091,52.4814,80.7136,78.7221
1,a115,a92,35.2423,34.3727,52.8634,51.559
1,a115,a93,37.0862,36.1711,55.6293,54.2567
1,a115,a94,42.3785,41.3328,63.5678,61.9992
1,a115,a95,42.3688,41.3234,63.5532,61.9851
1,a115,a96,44.1957,43.1051,66.2935,64.6577
1,a115,a97,46.3358,45.1925,69.5037,67.7887
1,a115,a98,40.8137,39.8066,61.2205,59.7099
1,a115,a99,43.1841,42.1185,64.7762,63.1778
1,a116,a1,29.9539,28.4677,44.9309,42.7016
1,a116,a10,33.311,36.309,49.9665,54.4635
1,a116,a100,42.5482,40.1325,63.8223,60.1987
1,a116,a101,40.8409,44.5166,61.2614,66.7749
1,a116,a102,41.8006,45.5626,62.7009,68.3439
1,a116,a103,44.3277,48.3172,66.4915,72.4758
1,a116,a104,40.2152,43.8346,60.3228,65.7518
1,a116,a105,36.9042,40.2256,55.3563,60.3383
1,a116,a106,43.1933,47.0807,64.79,70.6211
1,a116,a107,39.5117,43.0677,59.2675,64.6016
1,a116,a108,43.3288,47.2284,64.9932,70.8426
1,a116,a109,36.8641,40.1818,55.2961,60.2727
1,a116,a11,35.149,38.3124,52.7234,57.4685
1,a116,a110,37.4974,40.8722,56.2462,61.3083
1,a116,a111,37.2211,33.8051,55.8317,50.7077
1,a116,a112,40.4488,38.7876,60.6732,58.1815
1,a116,a113,51.0358,55.629,76.5537,83.4436
1,a116,a114,132.093,143.981,198.139,215.972
1,a116,a115,19.6181,21.3837,29.4271,32.0756
1,a116,a116,0.863052,0.940727,1.29458,1.41109
1,a116,a117,72.7036,79.2469,109.055,118.87
1,a116,a118,30.0224,32.7244,45.0336,49.0866
1,a116,a119,52.2708,49.4563,78.4062,74.1845
1,a116,a12,29.1341,28.5358,43.7011,42.8037
1,a116,a120,48.9902,46.7179,73.4854,70.0768
1,a116,a121,31.7402,34.5968,47.6103,51.8952
1,a116,a122,66.5268,64.6508,99.7902,96.9762
1,a116,a123,57.1864,62.3332,85.7796,93.4998
1,a116,a124,60.3645,65.7973,90.5467,98.6959
1,a116,a125,65.1158,70.9762,97.6737,106.464
1,a116,a126,40.038,37.1014,60.057,55.6521
1,a116,a127,61.0529,66.5477,91.5794,99.8215
1,a116,a13,28.6996,27.876,43.0495,41.814
1,a116,a14,28.7975,31.3893,43.1963,47.084
1,a116,a15,34.9205,34.0138,52.3807,51.0207
1,a116,a16,34.4892,37.5932,51.7338,56.3899
1,a116,a17,36.1584,39.4127,54.2376,59.119
1,a116,a18,23.9284,26.082,35.8927,39.123
1,a116,a19,27.3952,29.8608,41.0928,44.7912
1,a116,a2,26.3117,25.2452,39.4676,37.8678
1,a116,a20,32.0007,34.8807,48.001,52.3211
1,a116,a21,37.4154,36.2614,56.123,54.3921
1,a116,a22,23.5146,22.8173,35.2719,34.2259
1,a116,a23,25.6328,24.6158,38.4491,36.9236
1,a116,a24,31.4628,29.9727,47.1941,44.9591
1,a116,a25,34.4953,33.1817,51.743,49.7725
1,a116,a26,38.9389,37.8631,58.4083,56.7947
1,a116,a27,57.0839,62.2215,85.6259,93.3322
1,a116,a28,53.1683,57.9534,79.7524,86.9302
1,a116,a29,56.7391,61.8456,85.1086,92.7684
1,a116,a3,24.8256,27.0599,37.2384,40.5898
1,a116,a30,51.4774,56.1104,77.2162,84.1656
1,a116,a31,54.5388,59.4473,81.8082,89.171
1,a116,a32,46.9825,51.2109,70.4737,76.8163
1,a116,a33,50.026,54.5283,75.039,81.7925
1,a116,a34,52.6803,57.4215,79.0204,86.1322
1,a116,a35,46.6839,50.8854,70.0258,76.3282
1,a116,a36,47.9614,52.2779,71.942,78.4168
1,a116,a37,51.2052,55.8137,76.8078,83.7205
1,a116,a38,44.1475,48.1208,66.2213,72.1812
1,a116,a39,44.875,48.9137,67.3125,73.3706
1,a116,a4,32.7151,31.9328,49.0726,47.8992
1,a116,a40,47.5523,51.832,71.3284,77.748
1,a116,a41,42.0485,45.8329,63.0728,68.7494
1,a116,a42,46.4077,50.5844,69.6116,75.8766
1,a116,a43,49.6707,54.1411,74.5061,81.2116
1,a116,a44,56.0357,54.7256,84.0535,82.0885
1,a116,a45,60.565,66.0158,90.8475,99.0238
1,a116,a46,62.9794,68.6476,94.4691,102.971
1,a116,a47,67.7102,73.8041,101.565,110.706
1,a116,a48,56.1033,61.1526,84.1549,91.7289
1,a116,a49,58.2291,63.4698,87.3437,95.2046
1,a116,a5,31.2438,30.3668,46.8657,45.5502
1,a116,a50,60.2886,65.7146,90.4329,98.5719
1,a116,a51,60.8327,66.3077,91.2491,99.4615
1,a116,a52,63.416,69.1234,95.124,103.685
1,a116,a53,64.1488,69.9222,96.2233,104.883
1,a116,a54,67.7689,73.8681,101.653,110.802
1,a116,a55,59.7247,65.0999,89.587,97.6499
1,a116,a56,69.8774,76.1663,104.816,114.25
1,a116,a57,55.7337,60.7497,83.6005,91.1246
1,a116,a58,57.4802,62.6534,86.2202,93.98
1,a116,a59,66.619,72.6148,99.9286,108.922
1,a116,a6,31.5118,34.3479,47.2677,51.5218
1,a116,a60,52.3126,57.0208,78.469,85.5312
1,a116,a61,55.639,60.6465,83.4585,90.9698
1,a116,a62,58.6693,63.9496,88.004,95.9243
1,a116,a63,60.0363,65.4396,90.0545,98.1593
1,a116,a64,55.3464,60.3276,83.0196,90.4914
1,a116,a65,55.9295,60.9631,83.8942,91.4447
1,a116,a66,24.3926,23.8038,36.589,35.7058
1,a116,a67,26.8272,25.3141,40.2409,37.9712
1,a116,a68,28.9302,27.4504,43.3953,41.1755
1,a116,a69,33.029,31.1473,49.5435,46.7209
1,a116,a7,28.6539,31.2328,42.9809,46.8492
1,a116,a70,40.9383,44.6228,61.4075,66.9341
1,a116,a71,48.4542,44.0645,72.6812,66.0967
1,a116,a72,47.1598,45.4672,70.7397,68.2008
1,a116,a73,44.2764,48.2613,66.4146,72.392
1,a116,a74,44.8519,48.8886,67.2779,73.3329
1,a116,a75,44.2925,48.2789,66.4388,72.4183
1,a116,a76,46.6663,50.8663,69.9995,76.2995
1,a116,a77,44.6035,48.6178,66.9052,72.9267
1,a116,a78,46.5215,50.7085,69.7823,76.0627
1,a116,a79,48.4145,52.7718,72.6217,79.1577
1,a116,a8,30.8376,33.613,46.2564,50.4194
1,a116,a80,51.0492,55.6436,76.5738,83.4654
1,a116,a81,50.1843,54.7009,75.2765,82.0514
1,a116,a82,58.2737,56.7183,87.4105,85.0775
1,a116,a83,41.8279,45.5924,62.7418,68.3886
1,a116,a84,71.4873,77.9212,107.231,116.882
1,a116,a85,44.6836,48.7051,67.0254,73.0577
1,a116,a86,46.3233,50.4924,69.485,75.7386
1,a116,a87,48.0128,52.334,72.0192,78.501
1,a116,a88,48.0044,52.3249,72.0067,78.4873
1,a116,a89,50.4334,54.9724,75.6501,82.4586
1,a116,a9,38.2824,41.7278,57.4236,62.5917
1,a116,a90,49.74,54.2166,74.61,81.3249
1,a116,a91,52.5984,57.3323,78.8977,85.9985
1,a116,a92,39.3067,42.8443,58.96,64.2664
1,a116,a93,38.1734,41.609,57.26,62.4135
1,a116,a94,43.6827,47.6141,65.524,71.4212
1,a116,a95,42.3802,46.1944,63.5702,69.2916
1,a116,a96,44.0321,47.995,66.0482,71.9926
1,a116,a97,45.9233,50.0564,68.885,75.0846
1,a116,a98,42.2435,41.3827,63.3653,62.0741
1,a116,a99,39.0315,42.5443,58.5472,63.8165
1,a117,a1,69.3543,65.8866,104.031,98.8299
1,a117,a10,64.8365,61.5946,97.2547,92.392
1,a117,a100,61.2903,58.2258,91.9354,87.3387
1,a117,a101,64.9563,61.7085,97.4345,92.5628
1,a117,a102,64.1488,60.9414,96.2232,91.4121
1,a117,a103,61.8074,58.717,92.7111,88.0755
1,a117,a104,61.9221,58.8259,92.8831,88.2389
1,a117,a105,60.4219,57.4008,90.6328,86.1012
1,a117,a106,59.66,56.677,89.4899,85.0154
1,a117,a107,57.1808,54.3218,85.7712,81.4826
1,a117,a108,61.6718,58.5882,92.5077,87.8823
1,a117,a109,57.5171,54.6412,86.2756,81.9618
1,a117,a11,66.4672,63.1438,99.7008,94.7157
1,a117,a110,55.4566,52.6838,83.1849,79.0257
1,a117,a111,57.2627,54.3996,85.8941,81.5994
1,a117,a112,61.4329,58.3612,92.1493,87.5418
1,a117,a113,68.47,65.0465,102.705,97.5698
1,a117,a114,153.511,145.836,230.267,218.753
1,a117,a115,66.8517,63.5091,100.277,95.2636
1,a117,a116,59.3145,56.3488,88.9717,84.5232
1,a117,a117,11.8521,11.2595,17.7782,16.8893
1,a117,a118,44.6995,42.4645,67.0492,63.6968
1,a117,a119,33.0637,31.4105,49.5955,47.1157
1,a117,a12,64.3879,61.1685,96.5818,91.7527
1,a117,a120,50.7182,48.1823,76.0774,72.2735
1,a117,a121,78.1185,74.2126,117.178,111.319
1,a117,a122,73.8484,70.156,110.773,105.234
1,a117,a123,71.5958,68.016,107.394,102.024
1,a117,a124,74.9318,71.1852,112.398,106.778
1,a117,a125,79.4246,75.4534,119.137,113.18
1,a117,a126,80.2527,76.2401,120.379,114.36
1,a117,a127,89.0808,84.6267,133.621,126.94
1,a117,a13,62.4804,59.3563,93.7205,89.0345
1,a117,a14,62.6958,59.561,94.0437,89.3415
1,a117,a15,63.03,59.8785,94.545,89.8178
1,a117,a16,63.5169,60.3411,95.2753,90.5116
1,a117,a17,63.4289,60.2574,95.1433,90.3861
1,a117,a18,61.2064,58.1461,91.8096,87.2192
1,a117,a19,60.9571,57.9093,91.4357,86.8639
1,a117,a2,66.7995,63.4595,100.199,95.1893
1,a117,a20,59.8232,56.8321,89.7349,85.2481
1,a117,a21,60.0765,57.0727,90.1148,85.6091
1,a117,a22,57.2926,54.4279,85.9388,81.6419
1,a117,a23,54.9683,52.2199,82.4525,78.3299
1,a117,a24,56.0716,53.268,84.1074,79.902
1,a117,a25,56.9447,54.0975,85.4171,81.1462
1,a117,a26,59.991,56.9914,89.9865,85.4872
1,a117,a27,73.5752,69.8964,110.363,104.845
1,a117,a28,69.809,66.3186,104.714,99.4779
1,a117,a29,73.2876,69.6232,109.931,104.435
1,a117,a3,69.0123,65.5617,103.518,98.3425
1,a117,a30,68.4819,65.0578,102.723,97.5867
1,a117,a31,70.9957,67.4459,106.493,101.169
1,a117,a32,63.9685,60.7701,95.9528,91.1551
1,a117,a33,66.3228,63.0066,99.4841,94.5099
1,a117,a34,68.5012,65.0762,102.752,97.6143
1,a117,a35,63.1932,60.0336,94.7899,90.0504
1,a117,a36,64.4533,61.2306,96.68,91.846
1,a117,a37,67.5023,64.1272,101.253,96.1908
1,a117,a38,60.5798,57.5508,90.8697,86.3262
1,a117,a39,61.8527,58.7601,92.7791,88.1402
1,a117,a4,68.0425,64.6404,102.064,96.9606
1,a117,a40,64.1507,60.9431,96.226,91.4147
1,a117,a41,59.2711,56.3075,88.9066,84.4613
1,a117,a42,62.0198,58.9189,93.0298,88.3783
1,a117,a43,64.853,61.6104,97.2795,92.4155
1,a117,a44,66.1894,62.8799,99.284,94.3198
1,a117,a45,76.7712,72.9327,115.157,109.399
1,a117,a46,78.7212,74.7852,118.082,112.178
1,a117,a47,83.7436,79.5564,125.615,119.335
1,a117,a48,72.2386,68.6267,108.358,102.94
1,a117,a49,74.4874,70.7631,111.731,106.145
1,a117,a5,67.6425,64.2604,101.464,96.3906
1,a117,a50,76.5352,72.7085,114.803,109.063
1,a117,a51,76.3831,72.5639,114.575,108.846
1,a117,a52,78.5689,74.6405,117.853,111.961
1,a117,a53,80.7945,76.7548,121.192,115.132
1,a117,a54,82.5543,78.4266,123.831,117.64
1,a117,a55,76.9451,73.0978,115.418,109.647
1,a117,a56,84.8337,80.592,127.251,120.888
1,a117,a57,73.1564,69.4986,109.735,104.248
1,a117,a58,73.7929,70.1032,110.689,105.155
1,a117,a59,81.9982,77.8983,122.997,116.847
1,a117,a6,68.921,65.4749,103.381,98.2124
1,a117,a60,68.0618,64.6587,102.093,96.988
1,a117,a61,70.7568,67.219,106.135,100.828
1,a117,a62,73.8288,70.1374,110.743,105.206
1,a117,a63,75.1305,71.374,112.696,107.061
1,a117,a64,69.6261,66.1448,104.439,99.2171
1,a117,a65,70.2923,66.7777,105.438,100.167
1,a117,a66,51.5766,48.9977,77.3648,73.4966
1,a117,a67,50.3898,47.8703,75.5847,71.8055
1,a117,a68,51.8214,49.2303,77.7321,73.8455
1,a117,a69,55.6571,52.8743,83.4857,79.3114
1,a117,a7,66.2444,62.9322,99.3667,94.3983
1,a117,a70,52.033,49.4313,78.0495,74.147
1,a117,a71,49.638,47.1561,74.4571,70.7342
1,a117,a72,50.6059,48.0756,75.9089,72.1134
1,a117,a73,56.2756,53.4618,84.4135,80.1928
1,a117,a74,58.3639,55.4457,87.5459,83.1686
1,a117,a75,60.109,57.1035,90.1635,85.6553
1,a117,a76,62.7551,59.6173,94.1326,89.426
1,a117,a77,59.1199,56.1639,88.6799,84.2459
1,a117,a78,60.4003,57.3803,90.6005,86.0704
1,a117,a79,63.4229,60.2518,95.1344,90.3776
1,a117,a8,66.3696,63.0511,99.5544,94.5766
1,a117,a80,66.2723,62.9587,99.4085,94.438
1,a117,a81,63.8394,60.6474,95.7591,90.9712
1,a117,a82,65.6807,62.3967,98.5211,93.595
1,a117,a83,69.4472,65.9748,104.171,98.9622
1,a117,a84,97.1818,92.3227,145.773,138.484
1,a117,a85,70.7688,67.2304,106.153,100.846
1,a117,a86,68.0893,64.6848,102.134,97.0272
1,a117,a87,68.8292,65.3877,103.244,98.0816
1,a117,a88,67.9658,64.5675,101.949,96.8512
1,a117,a89,67.5339,64.1572,101.301,96.2358
1,a117,a9,67.6339,64.2522,101.451,96.3783
1,a117,a90,67.0318,63.6802,100.548,95.5203
1,a117,a91,69.7118,66.2262,104.568,99.3393
1,a117,a92,66.2231,62.9119,99.3346,94.3678
1,a117,a93,65.6387,62.3568,98.4581,93.5352
1,a117,a94,69.6143,66.1335,104.421,99.2003
1,a117,a95,68.3263,64.91,102.489,97.3649
1,a117,a96,65.4833,62.2091,98.2249,93.3137
1,a117,a97,64.0226,60.8215,96.034,91.2323
1,a117,a98,64.7929,61.5533,97.1893,92.3299
1,a117,a99,62.0386,58.9367,93.0579,88.405
1,a118,a1,40.773,44.4425,61.1594,66.6638
1,a118,a10,36.3852,39.6599,54.5778,59.4898
1,a118,a100,33.0834,36.0609,49.625,54.0913
1,a118,a101,37.1775,40.5235,55.7662,60.7852
1,a118,a102,35.3572,38.5393,53.0358,57.809
1,a118,a103,33.8884,36.9384,50.8327,55.4076
1,a118,a104,33.853,36.8997,50.7795,55.3496
1,a118,a105,32.1489,35.0423,48.2233,52.5634
1,a118,a106,31.5614,34.4019,47.3421,51.6029
1,a118,a107,28.8065,31.3991,43.2098,47.0987
1,a118,a108,32.1542,35.0481,48.2313,52.5721
1,a118,a109,29.4763,32.1291,44.2144,48.1937
1,a118,a11,37.4686,40.8407,56.2028,61.2611
1,a118,a110,27.5773,30.0593,41.366,45.0889
1,a118,a111,32.2364,30.3107,48.3546,45.466
1,a118,a112,32.3593,35.2716,48.5389,52.9075
1,a118,a113,61.1819,59.1343,91.7728,88.7014
1,a118,a114,131.433,143.261,197.149,214.892
1,a118,a115,37.9543,41.3702,56.9314,62.0552
1,a118,a116,29.8437,32.5296,44.7655,48.7944
1,a118,a117,56.8245,61.9387,85.2367,92.908
1,a118,a118,3.18822,3.47516,4.78233,5.21274
1,a118,a119,26.642,29.0397,39.9629,43.5596
1,a118,a12,39.5737,38.6276,59.3606,57.9414
1,a118,a120,23.0056,25.0761,34.5084,37.6142
1,a118,a121,50.0767,54.5836,75.1151,81.8755
1,a118,a122,52.2957,50.7332,78.4435,76.0999
1,a118,a123,44.0088,47.9695,66.0131,71.9543
1,a118,a124,47.7589,52.0572,71.6383,78.0858
1,a118,a125,52.6365,57.3738,78.9548,86.0607
1,a118,a126,60.8564,57.0868,91.2845,85.6303
1,a118,a127,78.9148,86.0171,118.372,129.026
1,a118,a13,33.9104,36.9623,50.8656,55.4435
1,a118,a14,34.1757,37.2515,51.2636,55.8773
1,a118,a15,34.1125,37.1826,51.1687,55.7739
1,a118,a16,34.8501,37.9866,52.2751,56.9798
1,a118,a17,32.8093,35.7622,49.214,53.6433
1,a118,a18,31.4366,34.2658,47.1548,51.3988
1,a118,a19,32.2725,35.177,48.4087,52.7655
1,a118,a2,40.3996,44.0356,60.5994,66.0534
1,a118,a20,31.7501,34.6076,47.6251,51.9114
1,a118,a21,31.1917,33.999,46.7876,50.9985
1,a118,a22,27.3395,29.8001,41.0093,44.7001
1,a118,a23,25.5202,27.817,38.2803,41.7256
1,a118,a24,27.856,30.363,41.784,45.5446
1,a118,a25,28.8291,31.4237,43.2436,47.1355
1,a118,a26,30.9185,33.7011,46.3777,50.5517
1,a118,a27,46.4243,50.6025,69.6365,75.9038
1,a118,a28,47.1747,45.9487,70.762,68.9231
1,a118,a29,51.7053,50.3987,77.5579,75.5981
1,a118,a3,46.4157,44.1617,69.6236,66.2426
1,a118,a30,45.2411,44.2572,67.8616,66.3858
1,a118,a31,43.6317,47.5585,65.4475,71.3378
1,a118,a32,40.0058,39.1405,60.0088,58.7107
1,a118,a33,38.3091,41.7569,57.4636,62.6354
1,a118,a34,45.8222,44.9215,68.7333,67.3823
1,a118,a35,34.7701,37.8994,52.1552,56.8491
1,a118,a36,36.0206,39.2624,54.0309,58.8937
1,a118,a37,45.9688,44.8207,68.9532,67.231
1,a118,a38,32.6893,35.6313,49.0339,53.4469
1,a118,a39,33.6374,36.6648,50.4561,54.9972
1,a118,a4,39.2209,42.7508,58.8314,64.1262
1,a118,a40,35.8808,39.1101,53.8213,58.6652
1,a118,a41,30.954,33.7398,46.431,50.6098
1,a118,a42,33.7808,36.821,50.6711,55.2315
1,a118,a43,37.0352,40.3684,55.5528,60.5526
1,a118,a44,38.1922,41.6295,57.2883,62.4443
1,a118,a45,55.7256,54.2575,83.5884,81.3863
1,a118,a46,58.667,57.0364,88.0004,85.5546
1,a118,a47,64.2456,62.5632,96.3685,93.8448
1,a118,a48,44.5418,48.5505,66.8127,72.8258
1,a118,a49,52.7343,51.5688,79.1014,77.3532
1,a118,a5,43.0289,42.0666,64.5434,63.0998
1,a118,a50,55.1464,54.0526,82.7197,81.0789
1,a118,a51,55.4891,53.6732,83.2337,80.5098
1,a118,a52,59.3307,56.5374,88.996,84.8062
1,a118,a53,61.2106,58.6013,91.816,87.902
1,a118,a54,63.4077,61.3454,95.1115,92.0181
1,a118,a55,56.5263,54.9837,84.7895,82.4755
1,a118,a56,65.0258,63.6741,97.5386,95.5111
1,a118,a57,51.0981,49.8373,76.6471,74.7559
1,a118,a58,53.4313,50.7855,80.147,76.1782
1,a118,a59,63.6623,60.3463,95.4935,90.5194
1,a118,a6,39.9735,43.5711,59.9603,65.3567
1,a118,a60,46.5784,45.1712,69.8677,67.7568
1,a118,a61,48.6711,47.0969,73.0066,70.6454
1,a118,a62,53.0816,50.5465,79.6224,75.8198
1,a118,a63,54.6344,52.4607,81.9516,78.6911
1,a118,a64,43.0878,46.9657,64.6317,70.4485
1,a118,a65,48.4491,47.1231,72.6736,70.6846
1,a118,a66,22.2759,24.2807,33.4138,36.4211
1,a118,a67,20.0303,21.8331,30.0455,32.7496
1,a118,a68,21.8721,23.8406,32.8082,35.7609
1,a118,a69,25.8098,28.1327,38.7147,42.199
1,a118,a7,37.8499,41.2564,56.7748,61.8846
1,a118,a70,23.2991,25.396,34.9487,38.0941
1,a118,a71,20.5744,22.4261,30.8617,33.6392
1,a118,a72,21.5954,23.539,32.3932,35.3085
1,a118,a73,27.688,30.18,41.5321,45.2699
1,a118,a74,29.9359,32.6301,44.9038,48.9452
1,a118,a75,31.6357,34.4829,47.4535,51.7243
1,a118,a76,34.2703,37.3546,51.4055,56.0319
1,a118,a77,30.5369,33.2852,45.8053,49.9278
1,a118,a78,36.0137,35.0163,54.0206,52.5244
1,a118,a79,35.2007,38.3688,52.8011,57.5532
1,a118,a8,38.1213,41.5523,57.182,62.3284
1,a118,a80,38.4426,41.9024,57.6639,62.8536
1,a118,a81,35.3706,38.5539,53.0559,57.8309
1,a118,a82,42.8841,41.1453,64.3262,61.7179
